,tag 0 x,tag 0 y,tag 0 z,tag 0 rx,tag 0 ry,tag 0 rz,tag 0 x,tag 0 y,tag 0 z,tag 0 rx,tag 0 ry,tag 0 rz,tag 0 x,tag 0 y,tag 0 z,tag 0 rx,tag 0 ry,tag 0 rz,tag 0 x,tag 0 y,tag 0 z,tag 0 rx,tag 0 ry,tag 0 rz
,70.29235959,34.40757737,738.1009764,1.22520268,2.557353942,2.736950754,70.30143105,34.46821859,738.08033,1.188790088,2.538238756,2.739774251,70.30243627,34.48573172,738.0869251,1.280220563,2.559170656,2.750911598,70.30290184,34.48578496,738.0901004,1.286801812,2.546245151,2.756894309
,70.29259939,34.40733292,738.1007989,1.225282512,2.556783592,2.73705204,70.30187039,34.46787701,738.0801617,1.189801071,2.537173592,2.740247593,70.30337041,34.48619573,738.0868004,1.281268359,2.559870827,2.751346473,70.30306951,34.48573114,738.0903306,1.285994581,2.547501497,2.756695123
,70.29245951,34.4071762,738.1006863,1.225490009,2.556558182,2.737741197,70.3018507,34.4678887,738.0800559,1.190888904,2.536142889,2.739612295,70.30344563,34.48630063,738.0866131,1.282589275,2.560285287,2.75190518,70.30267844,34.48534254,738.0906131,1.285096066,2.548628298,2.757107731
,70.29236324,34.4069755,738.1005979,1.225777717,2.556259922,2.736735776,70.30158903,34.4676674,738.079943,1.192192674,2.534843135,2.738821841,70.30345483,34.48628207,738.0864048,1.283803218,2.560566161,2.751980805,70.30285006,34.48532014,738.0908354,1.284192495,2.549845347,2.757784023
,70.29278924,34.40715752,738.1005075,1.226160322,2.556033649,2.735302355,70.3008667,34.46787219,738.0798712,1.193601359,2.533499156,2.738897714,70.30359468,34.48628696,738.0861071,1.285084293,2.560683675,2.753052474,70.30254705,34.4856172,738.0909746,1.283869173,2.550446043,2.757300356
,70.29263299,34.40712518,738.1004096,1.226839762,2.555400847,2.736076503,70.3001454,34.46807749,738.0798103,1.195132383,2.532209717,2.738971295,70.30392994,34.48629532,738.0857659,1.286172142,2.560909392,2.751449622,70.30251562,34.48626602,738.0912181,1.282966771,2.551431853,2.756305445
,70.29240709,34.40711465,738.100284,1.227373453,2.55470068,2.736718508,70.29938663,34.468072,738.0798396,1.196522945,2.531302864,2.742179736,70.30387004,34.48603747,738.0853829,1.286926642,2.561006142,2.751842285,70.30234291,34.48674184,738.0913904,1.282024534,2.551921672,2.756897872
,70.2921784,34.40746792,738.1002194,1.227786685,2.554218569,2.737293575,70.29881736,34.46824536,738.0798788,1.197675946,2.530487128,2.741481819,70.30371847,34.48540975,738.0849608,1.288004726,2.560901185,2.752558741,70.30195347,34.48705965,738.0915641,1.281081106,2.55206665,2.75841237
,70.29186163,34.40788172,738.1001553,1.228194964,2.553801012,2.73725686,70.2982844,34.46854396,738.0800311,1.198527161,2.530102806,2.742533803,70.3032897,34.48483534,738.0845638,1.289329804,2.560959022,2.754792428,70.30205708,34.48747077,738.0917987,1.279524635,2.552394772,2.759130247
,70.29141136,34.40826488,738.1001326,1.228411368,2.55363647,2.736111843,70.29779919,34.46881343,738.0802346,1.199028596,2.529854702,2.74255072,70.30344023,34.48471018,738.0842085,1.290321031,2.561240634,2.754846192,70.30181987,34.48784238,738.0919073,1.278705936,2.552206856,2.760474814
,70.29096222,34.40853114,738.1001114,1.228321531,2.553586504,2.736217096,70.29799017,34.46916409,738.0804329,1.199457423,2.529899421,2.743398798,70.30312689,34.48463002,738.0839079,1.291006696,2.561596104,2.75631192,70.30173919,34.48798374,738.0919178,1.278244462,2.551667232,2.760640521
,70.29057665,34.40880961,738.1000798,1.22796426,2.553343833,2.735933525,70.29782853,34.46940604,738.0806446,1.199627698,2.53008778,2.744128458,70.30271051,34.4843778,738.0835844,1.291106459,2.561865742,2.757098822,70.30152335,34.48835349,738.0919293,1.277884801,2.551235217,2.75997177
,70.29078446,34.40892473,738.1000187,1.227275345,2.553043063,2.735618182,70.2976614,34.46964531,738.0807986,1.199700786,2.53025511,2.744858921,70.30258285,34.48414969,738.0833161,1.29068699,2.562373468,2.75755972,70.30174044,34.48850203,738.0919611,1.27751188,2.550866827,2.760105949
,70.29060051,34.408895,738.099928,1.226582993,2.55265142,2.735859895,70.29770762,34.46975022,738.0809145,1.199742101,2.530496361,2.746911291,70.30264639,34.48420233,738.0830772,1.290140888,2.56293,2.759443982,70.3018886,34.4884923,738.0919826,1.277616042,2.550477426,2.760318964
,70.29060858,34.40903052,738.0997988,1.226034587,2.552149817,2.736662633,70.2980575,34.46960525,738.0809333,1.199798559,2.530509878,2.748273515,70.30273858,34.484526,738.0828262,1.289549872,2.563265327,2.757345002,70.3024879,34.48865749,738.0920086,1.277684924,2.550456292,2.760600005
,70.2908153,34.40919044,738.0996499,1.225499885,2.55184463,2.736522981,70.29831006,34.46976016,738.0808429,1.199932125,2.530128019,2.748038407,70.30213493,34.48478008,738.0826126,1.289475418,2.563502624,2.75807128,70.30298449,34.48866393,738.0919787,1.277966443,2.550332125,2.759845403
,70.29047468,34.40898339,738.0995286,1.225158707,2.551545821,2.73638507,70.29850671,34.47024724,738.080686,1.200274907,2.529551543,2.746120721,70.30214881,34.48465227,738.0824155,1.290010791,2.563892183,2.758346493,70.30314063,34.48882184,738.0919975,1.278709221,2.550325827,2.75870664
,70.29045865,34.4089296,738.0993891,1.224687618,2.551325083,2.735094569,70.29895269,34.47029414,738.0805463,1.200581929,2.529004804,2.747223033,70.30231419,34.48499709,738.0823248,1.290137398,2.564318576,2.757583788,70.30354868,34.48897783,738.0919617,1.279692766,2.550266429,2.757191635
,70.29044639,34.40887764,738.0992891,1.224108022,2.551190367,2.733800497,70.29919252,34.470428,738.0804155,1.200808418,2.528261559,2.74672463,70.30231075,34.48533879,738.0823232,1.289954178,2.565004801,2.755922096,70.30362294,34.48865884,738.0919589,1.28092732,2.550487,2.759289892
,70.29032153,34.40864112,738.0992402,1.223292721,2.551195156,2.734805543,70.29943173,34.47056156,738.0802783,1.201097304,2.52741032,2.746230751,70.30213922,34.48544112,738.0822928,1.290077306,2.565409675,2.756862472,70.30372859,34.48859135,738.0919298,1.282111565,2.550724976,2.757874543
,70.29065776,34.40854489,738.0992178,1.222466339,2.55130042,2.73459471,70.29939035,34.47121909,738.0802129,1.201224783,2.526724146,2.742593289,70.302111,34.48533008,738.0822752,1.29000749,2.565690787,2.755696867,70.30387627,34.48838356,738.0919525,1.282918109,2.551102133,2.758322059
,70.29056686,34.40848948,738.099199,1.221855582,2.551483667,2.73339843,70.29946775,34.47136471,738.0802063,1.201441959,2.526007975,2.741170378,70.3021386,34.48529696,738.0822715,1.290200233,2.566076741,2.75558488,70.30404765,34.48848768,738.0919732,1.283693649,2.551391486,2.75747351
,70.29026665,34.40851183,738.0991904,1.22149535,2.551574646,2.731637927,70.29955008,34.47151277,738.0802515,1.201874625,2.525378891,2.739743768,70.30187566,34.48517009,738.0823529,1.290689322,2.566505998,2.755416813,70.30448058,34.48846609,738.0919025,1.284733401,2.551471664,2.757025412
,70.29055256,34.40869715,738.099136,1.221528149,2.551521487,2.731233981,70.300142,34.47144273,738.080297,1.20247425,2.524818028,2.738529996,70.30174783,34.48500569,738.0824351,1.291348986,2.567011064,2.754443001,70.30458608,34.48823783,738.0917807,1.285708013,2.550879129,2.757140245
,70.29032913,34.40825106,738.0991305,1.221469643,2.551684282,2.73111138,70.3001285,34.47178598,738.080417,1.20324555,2.524274151,2.737036645,70.30164718,34.4848114,738.082603,1.29197259,2.567929916,2.755402326,70.30444708,34.48825703,738.0917672,1.28583035,2.550626298,2.755834967
,70.28998995,34.40809294,738.0991775,1.221293173,2.551847058,2.730972667,70.30063525,34.47161045,738.0805789,1.204194893,2.523627756,2.738002594,70.30164134,34.48480614,738.0828146,1.29181425,2.568771276,2.755197125,70.30403146,34.48780919,738.0917055,1.286062354,2.550419318,2.756262042
,70.29013535,34.40858546,738.0992614,1.220893041,2.552103146,2.730346874,70.30114445,34.47143613,738.0807667,1.205262826,2.522872529,2.73897311,70.3017172,34.48494648,738.0829576,1.291194557,2.5695084,2.755278979,70.30385349,34.4877275,738.0916008,1.285824128,2.550381286,2.7566807
,70.29027154,34.40874473,738.0993396,1.220578865,2.552143016,2.730763665,70.3008347,34.47168642,738.0810022,1.206522631,2.521954136,2.738618287,70.3019626,34.48509331,738.082964,1.29081166,2.569975035,2.754865707,70.30346138,34.48714169,738.0914903,1.285693942,2.550275271,2.757678652
,70.29040372,34.40890203,738.0993756,1.220401702,2.552082326,2.731184695,70.30074929,34.47173052,738.0812491,1.207975939,2.521088858,2.739192556,70.30185585,34.48493936,738.0829696,1.290307746,2.570185765,2.755093916,70.30318098,34.487159,738.0914225,1.285113267,2.550323577,2.756121044
,70.2905502,34.40931943,738.0993496,1.220607575,2.551782528,2.729551332,70.30067571,34.47178043,738.0816203,1.209141596,2.520612535,2.739750482,70.30203855,34.48500211,738.083001,1.28942861,2.570270828,2.753399633,70.30339894,34.48729925,738.0914141,1.284122096,2.550648021,2.756730848
,70.29055141,34.40920072,738.0992951,1.221189913,2.551363384,2.730426698,70.30073155,34.47118129,738.082008,1.210481449,2.520134005,2.742590518,70.30164483,34.48469792,738.0830456,1.288803438,2.570130706,2.753738694,70.30327144,34.48746521,738.091324,1.283418054,2.550847795,2.757832945
,70.29072179,34.40929734,738.0992304,1.221837755,2.550789863,2.733167334,70.30124775,34.47099128,738.082291,1.212190923,2.519545964,2.743870226,70.30165357,34.4845871,738.0832963,1.288249882,2.570681442,2.754509983,70.30301723,34.48726662,738.0912631,1.282489507,2.551179062,2.75842812
,70.29089578,34.40939573,738.0992036,1.222319312,2.550458527,2.735897772,70.30138101,34.470824,738.0824757,1.213902671,2.518656288,2.745121122,70.30218929,34.4850252,738.0835115,1.287907639,2.571017172,2.753522213,70.30300795,34.4873604,738.0912421,1.281288587,2.551767171,2.758071786
,70.29040282,34.4090094,738.0992558,1.222371984,2.55048388,2.736435371,70.30097045,34.47092852,738.0826322,1.215353036,2.517620354,2.74512501,70.30241536,34.4852524,738.0836812,1.287946558,2.570917076,2.752911038,70.30262777,34.48777411,738.091352,1.279758385,2.553103351,2.756116981
,70.29018723,34.40886948,738.0993331,1.222313614,2.550639886,2.736239104,70.30135619,34.4707528,738.0827221,1.216693282,2.516659843,2.747003984,70.30253378,34.48537827,738.083844,1.287668279,2.570574275,2.752212198,70.30269144,34.48751817,738.0913816,1.278857367,2.553865081,2.758011948
,70.29009213,34.40844391,738.0994076,1.222384664,2.550844325,2.736056977,70.30112212,34.47078632,738.0828446,1.217932686,2.516138668,2.747532559,70.30278237,34.48550969,738.0839445,1.287901459,2.569991636,2.751705809,70.3029005,34.48783994,738.0914649,1.277984277,2.554598988,2.758015079
,70.28998336,34.40833167,738.0994647,1.222665847,2.550971142,2.73593923,70.30050092,34.47067557,738.0829844,1.219046321,2.515769425,2.74866316,70.30261134,34.48571678,738.0841584,1.288269825,2.569347734,2.750791092,70.30305295,34.48770714,738.0916119,1.277374258,2.555438413,2.757833731
,70.28975358,34.40813421,738.0995103,1.222918522,2.551031104,2.73612283,70.3003697,34.47050242,738.0831185,1.219842897,2.515729392,2.749944422,70.30230636,34.48577852,738.0844382,1.288489847,2.56891877,2.750279305,70.30275548,34.48803953,738.0918198,1.276670966,2.55653674,2.758402811
,70.28947875,34.40769064,738.0995779,1.223151031,2.551124255,2.736419314,70.3003282,34.47057553,738.0832387,1.220388589,2.515809792,2.748139458,70.30248246,34.48592026,738.0846411,1.289050691,2.568388064,2.749942723,70.30316233,34.4884688,738.0919692,1.276055531,2.557246304,2.757594129
,70.28944234,34.40720545,738.0996845,1.223037137,2.551332571,2.737567915,70.30039069,34.4706948,738.0833511,1.220946669,2.516009287,2.747329375,70.30253179,34.48627088,738.0849199,1.289479022,2.568273833,2.748941887,70.30309687,34.48862631,738.0920689,1.275987148,2.557507761,2.756401611
,70.28960437,34.40701892,738.0998037,1.222577788,2.551561256,2.738967253,70.30000629,34.47053249,738.0834095,1.221426704,2.516058721,2.746340127,70.30294764,34.48643056,738.085253,1.289759995,2.56847559,2.748667427,70.30285244,34.48877246,738.0922045,1.276028447,2.557404628,2.755577323
,70.2898279,34.406958,738.0998876,1.221965268,2.551563733,2.736995263,70.29936355,34.47039965,738.0834761,1.221625149,2.516076188,2.746090101,70.30302809,34.48640546,738.0854662,1.290079799,2.568040633,2.749325665,70.30305851,34.48891741,738.0922855,1.276292527,2.557177005,2.754322766
,70.29004478,34.40689382,738.0999016,1.221333683,2.551230915,2.735037324,70.2993759,34.47056028,738.0836174,1.221553978,2.516418963,2.745423604,70.30284177,34.48625719,738.0856388,1.290385897,2.567229179,2.748910248,70.3029492,34.48871806,738.0923077,1.276683291,2.55658152,2.755287071
,70.29022064,34.40689932,738.0999419,1.220837667,2.55105068,2.736206067,70.29957657,34.47057063,738.0838338,1.221417348,2.517094745,2.744487005,70.30271608,34.48613128,738.0857786,1.290717244,2.566393646,2.748780346,70.30342469,34.48818532,738.09231,1.276598358,2.556140935,2.75749647
,70.29029736,34.40712461,738.0999713,1.220413062,2.55079093,2.737104639,70.29941166,34.47054248,738.0840573,1.221234209,2.517737324,2.742056716,70.30306042,34.48607884,738.0859304,1.291119315,2.565754898,2.748460995,70.30322854,34.48809081,738.0923507,1.276264873,2.555959063,2.756820753
,70.29045707,34.40745442,738.1000169,1.219953969,2.550499926,2.737045017,70.29911355,34.47047046,738.084289,1.220758156,2.518369773,2.739010535,70.30287023,34.48596234,738.0861263,1.291244592,2.565491403,2.748179868,70.30319854,34.48784402,738.0923856,1.275977093,2.556005446,2.75753569
,70.29062764,34.40746951,738.1000504,1.219694631,2.550178246,2.736925556,70.29966963,34.46998857,738.0845499,1.219933457,2.51918796,2.737143061,70.30309875,34.48546165,738.0862805,1.291444244,2.565338989,2.748215983,70.30331976,34.48769764,738.0923407,1.275756091,2.555847368,2.760121582
,70.29076275,34.40747967,738.1000939,1.219674458,2.54992301,2.736225512,70.30000911,34.46966065,738.0847765,1.219433384,2.519776081,2.736029687,70.30326542,34.48555859,738.0864238,1.291973106,2.56504121,2.74882152,70.30392191,34.48785439,738.0922615,1.274969047,2.55547957,2.758260055
,70.29099123,34.4077282,738.1001868,1.219746841,2.549759435,2.736276362,70.30021151,34.46908397,738.0849586,1.219244849,2.520117025,2.736917976,70.30315724,34.48523511,738.0866171,1.292298642,2.565077068,2.749482887,70.30364586,34.48807443,738.0922408,1.274206523,2.55532509,2.758237478
,70.29122521,34.40797941,738.1003375,1.219857382,2.549773913,2.736319751,70.30007616,34.46849543,738.0851003,1.219089115,2.520170888,2.736786833,70.30294002,34.48483396,738.0867318,1.292751856,2.564864559,2.75027161,70.30365936,34.48800339,738.0922903,1.273060303,2.555472577,2.758790762
,70.29081997,34.40821135,738.1005541,1.219999117,2.549888055,2.734024797,70.30014498,34.46811021,738.0852459,1.219112466,2.520203507,2.737666006,70.30283278,34.48457292,738.0867639,1.29305956,2.564643718,2.751072599,70.30397704,34.4879125,738.0923881,1.27123469,2.556180376,2.758291263
,70.29039859,34.40784084,738.100786,1.220469414,2.550098259,2.735967384,70.30021425,34.46772521,738.0853961,1.219367243,2.520166086,2.738548171,70.30294402,34.48476505,738.086714,1.293464507,2.564490023,2.749383498,70.30367596,34.48807037,738.0925643,1.268810287,2.557096147,2.758614259
,70.29042672,34.40745674,738.1010402,1.22120576,2.550449299,2.738705745,70.29992547,34.46735465,738.0855788,1.219677004,2.520137668,2.736946383,70.30295947,34.48487716,738.0866584,1.293851325,2.564378208,2.749233774,70.30379913,34.48825893,738.0927998,1.266087002,2.558333435,2.757078651
,70.29053463,34.40731652,738.1012702,1.222099429,2.550461281,2.73965501,70.29957877,34.46726805,738.0857194,1.220190549,2.519789186,2.737639069,70.30302896,34.48521294,738.0865837,1.294572718,2.564134958,2.748584059,70.30334145,34.48851742,738.0929605,1.264031804,2.559084351,2.757095834
,70.29074351,34.40769331,738.1014711,1.223141824,2.550363998,2.739080012,70.29923576,34.46718325,738.0858989,1.220738339,2.519425233,2.738332418,70.30280444,34.48492477,738.0865451,1.29499583,2.563933338,2.750033787,70.30342566,34.48855693,738.0931071,1.262389205,2.559670327,2.759162701
,70.29086988,34.40796582,738.1016608,1.224198564,2.550437863,2.739457433,70.29912629,34.46716626,738.0860995,1.221356472,2.519087944,2.739671445,70.30304724,34.48478602,738.0865913,1.294828402,2.563833988,2.750800926,70.30339138,34.48896546,738.093293,1.260645697,2.560243199,2.758430335
,70.29106154,34.40795646,738.1018657,1.225005137,2.550510234,2.739241013,70.29852776,34.46760128,738.0862697,1.222308321,2.518611656,2.740878878,70.3030146,34.48514259,738.0865652,1.294806239,2.563306397,2.750354017,70.30282295,34.48941402,738.0934901,1.258659512,2.560654484,2.755514986
,70.29110332,34.4078565,738.1021008,1.225674753,2.550512556,2.739480402,70.29813583,34.46798473,738.0864941,1.222780743,2.51833118,2.739045466,70.30300345,34.48503804,738.0865706,1.294485306,2.562935967,2.749431778,70.30270758,34.48964223,738.0936276,1.25720469,2.560978684,2.754374219
,70.2909394,34.40790242,738.1022721,1.226456537,2.550312672,2.739983719,70.29775195,34.46837214,738.086803,1.222835215,2.518305098,2.737201459,70.30334223,34.48548507,738.0864936,1.294137161,2.562257471,2.747625092,70.30289679,34.48961845,738.093705,1.256064773,2.561494366,2.754284347
,70.29077215,34.40794671,738.1024083,1.22737719,2.550046781,2.740489784,70.29803979,34.46893071,738.087131,1.222934313,2.518571181,2.737017481,70.30355071,34.48556693,738.086439,1.293483902,2.561648386,2.746372624,70.30260495,34.48959191,738.0936694,1.255777155,2.561724923,2.753836663
,70.29081304,34.40801355,738.1025095,1.228233611,2.549756894,2.740781,70.29845058,34.46958567,738.087518,1.222663965,2.519227165,2.736624909,70.30402756,34.48570983,738.086344,1.29290861,2.560889533,2.74735954,70.30277946,34.48975351,738.0936209,1.255970741,2.562035235,2.753365986
,70.29129269,34.40844081,738.1026184,1.228676221,2.549588386,2.740131396,70.29854188,34.47050659,738.087874,1.222112015,2.519899016,2.734923641,70.30390664,34.48554704,738.0862866,1.292015904,2.560099612,2.748509938,70.30275535,34.48954578,738.0935553,1.256803698,2.562211732,2.753435458
,70.29122491,34.4088854,738.1026967,1.228957549,2.549252543,2.73908222,70.29904099,34.47076837,738.0882811,1.221185181,2.521028027,2.735315929,70.30400377,34.48553818,738.08624,1.290522417,2.559634516,2.748248282,70.302593,34.48941804,738.0934537,1.258051551,2.562401541,2.754449273
,70.29115366,34.4093283,738.1027387,1.229086666,2.549061966,2.738027043,70.29941994,34.47090149,738.0887627,1.219869508,2.522502155,2.733668933,70.30412993,34.48544194,738.0861741,1.288658155,2.559455635,2.747425098,70.30267371,34.48922499,738.0933222,1.259305932,2.562560974,2.753341866
,70.29134438,34.40909947,738.1028357,1.228834686,2.549188013,2.737364814,70.3000419,34.47081271,738.0892143,1.21855146,2.523958547,2.732702649,70.30409747,34.48517783,738.0860541,1.287257368,2.559059712,2.747528173,70.30262722,34.48926763,738.0932524,1.260162452,2.563251931,2.751296672
,70.29153513,34.40887065,738.1029331,1.228481437,2.549417629,2.736698235,70.30075519,34.47070712,738.0896164,1.217232492,2.525283212,2.732203222,70.30430682,34.48522619,738.0858162,1.286550188,2.558332675,2.746376861,70.30277009,34.48895204,738.0931499,1.26127622,2.563857049,2.75152217
,70.29167536,34.40912935,738.1030259,1.228122473,2.549800654,2.736519207,70.30113019,34.47088021,738.0899824,1.215937231,2.526455939,2.731971665,70.30447328,34.48526866,738.0856496,1.285929733,2.557999498,2.745896549,70.30300612,34.48845564,738.09313,1.262860017,2.564794261,2.751436218
,70.29162873,34.40938334,738.1030883,1.228062636,2.550131409,2.735254335,70.30157707,34.47070439,738.0903446,1.214600578,2.527699862,2.733297883,70.30448503,34.48552509,738.0854313,1.285192585,2.557809343,2.744315289,70.30294425,34.48827507,738.0931315,1.264582103,2.565945588,2.753233042
,70.29164798,34.40936647,738.1031859,1.227742848,2.55058299,2.733518071,70.30202015,34.4705267,738.090667,1.213238826,2.528815007,2.734629592,70.30437235,34.48530936,738.0852128,1.284680056,2.5576816,2.744183872,70.30266088,34.48808606,738.0931617,1.26647181,2.56698532,2.754024609
,70.29166743,34.4093497,738.1032857,1.227330921,2.550921144,2.731786591,70.30217419,34.47023021,738.090932,1.21174246,2.529498642,2.734291181,70.30429191,34.48510002,738.0848963,1.284489107,2.557393332,2.745426076,70.30302195,34.48796363,738.09329,1.267513894,2.568213934,2.754715365
,70.29182604,34.40948068,738.1033916,1.227060715,2.551256257,2.731458549,70.30225748,34.47008798,738.0911998,1.210277495,2.530007598,2.73486649,70.30408677,34.48498869,738.0845537,1.284452335,2.557156244,2.744046517,70.30286584,34.48758316,738.093449,1.268330762,2.569194395,2.757083843
,70.29186819,34.40926771,738.1034924,1.227125836,2.551573576,2.73011951,70.30266201,34.46968064,738.0915167,1.208704142,2.530613599,2.736745831,70.30395732,34.48487089,738.0842287,1.284545482,2.556834728,2.743334768,70.30310283,34.48736584,738.0936051,1.269027993,2.570220373,2.757832494
,70.29200938,34.40905156,738.1036134,1.227286567,2.551945382,2.728382732,70.30292155,34.46980345,738.0917579,1.207304144,2.530771295,2.73896606,70.30402099,34.48457192,738.0839026,1.285110975,2.556573534,2.743455898,70.30306881,34.48760108,738.0937414,1.269903405,2.571079986,2.756871674
,70.29211616,34.40890306,738.1037484,1.227789014,2.55228595,2.728189113,70.30317811,34.46959409,738.0919549,1.205894344,2.530870014,2.741073851,70.30369621,34.48423306,738.0835569,1.285998744,2.556040405,2.745932246,70.30316763,34.48808695,738.0939311,1.270579945,2.571969579,2.75875386
,70.29204307,34.40882733,738.1038286,1.22871338,2.552323,2.729562484,70.30318961,34.46960562,738.0921607,1.204452046,2.531078936,2.74249686,70.3037493,34.48437833,738.0832349,1.286721831,2.555754223,2.745955507,70.30334624,34.48815278,738.0939767,1.27143525,2.572137422,2.758667515
,70.29199278,34.40901062,738.1039199,1.229675158,2.55218028,2.729704942,70.3033441,34.46979404,738.0924045,1.202804098,2.531601756,2.74296668,70.30360621,34.48420782,738.0829986,1.286776684,2.55573632,2.746875621,70.30315813,34.48807541,738.0939437,1.272427997,2.571886269,2.75916411
,70.29192627,34.40898756,738.1039852,1.230654504,2.551830877,2.729956068,70.30396598,34.46976812,738.092656,1.200892642,2.532392997,2.741978421,70.30324338,34.48411671,738.0827869,1.286432585,2.55557115,2.747713838,70.30319891,34.48840221,738.0938433,1.273136654,2.571628422,2.759190019
,70.29201615,34.40860965,738.1040489,1.231445899,2.551414178,2.732835338,70.30441248,34.4699151,738.0928075,1.199436308,2.533033967,2.742257208,70.30300177,34.48361976,738.0825988,1.286388422,2.55532855,2.750004554,70.30337794,34.48841438,738.0937464,1.273394422,2.571388745,2.759248546
,70.29204302,34.40863689,738.1040376,1.232417823,2.550758064,2.732989939,70.30485326,34.47005927,738.092899,1.198051518,2.533547615,2.742541354,70.30291891,34.48395128,738.0824288,1.286423804,2.554951652,2.751841634,70.30365127,34.48862227,738.0936074,1.273546957,2.570738563,2.757519436
,70.29206523,34.40866185,738.1039774,1.233533568,2.5500545,2.733146525,70.30470774,34.47026653,738.0930082,1.19672083,2.534191785,2.744394648,70.30300963,34.48449127,738.0823275,1.286482863,2.554632379,2.75261091,70.3035757,34.4885144,738.0935471,1.273377079,2.570287872,2.758880744
,70.2918522,34.40858075,738.1039048,1.234447453,2.549387243,2.733089643,70.30442722,34.4706772,738.0930011,1.195641989,2.534625841,2.743783662,70.30258489,34.48461598,738.0822256,1.286797205,2.554113674,2.754440211,70.30352139,34.48870816,738.0934523,1.273678154,2.569635168,2.756949498
,70.29163388,34.40839922,738.1038027,1.235252075,2.548684729,2.73421622,70.30413891,34.47108405,738.0929124,1.194581535,2.534996394,2.743175337,70.30243321,34.48485472,738.0822391,1.286884462,2.553729591,2.755559371,70.30348906,34.48905098,738.0933272,1.274191636,2.568689235,2.755739389
,70.29141534,34.40821758,738.1036984,1.236201452,2.548114904,2.735337207,70.30383239,34.47136286,738.0927876,1.193382288,2.535455711,2.741573387,70.30225058,34.48517256,738.0822725,1.28701307,2.553138266,2.758235023,70.30341489,34.48906536,738.0932022,1.274611956,2.567689681,2.756367775
,70.29117485,34.40831023,738.1036264,1.236771031,2.547597582,2.733947041,70.3036179,34.47171043,738.0926532,1.192251494,2.535909077,2.742557912,70.30217627,34.48552823,738.0823524,1.286975017,2.552563465,2.756907091,70.30340746,34.48891,738.0931192,1.274963183,2.567189532,2.755455679
,70.29077774,34.4084062,738.1035902,1.237033623,2.547119122,2.734144655,70.30321312,34.47202615,738.09256,1.191001654,2.53662756,2.742680992,70.30203293,34.48551115,738.0824,1.287229987,2.551749104,2.757660327,70.30297835,34.489056,738.0930963,1.275443807,2.566812351,2.754591585
,70.29094166,34.40834135,738.1035028,1.237194869,2.546715714,2.734464626,70.30267067,34.47216758,738.0924844,1.1898138,2.537246213,2.743748258,70.30193352,34.48541382,738.0823901,1.288297072,2.550785885,2.75893623,70.30299013,34.48925507,738.0931134,1.275780012,2.566534129,2.752917902
,70.29110281,34.40827514,738.1033863,1.237606337,2.546306212,2.734784861,70.30237461,34.47270738,738.0923923,1.188613508,2.537722816,2.743817015,70.3020996,34.48526289,738.0824299,1.289269554,2.549987643,2.759756463,70.30274854,34.48937321,738.0931866,1.275982478,2.565929684,2.753028493
,70.29108603,34.40835529,738.103282,1.238116553,2.546094891,2.735032955,70.30175777,34.47321812,738.0923601,1.187214989,2.538229657,2.743720543,70.30232704,34.48589901,738.0824367,1.290339737,2.549051617,2.75831247,70.30257759,34.48921018,738.093266,1.276384593,2.565331678,2.753750728
,70.29078166,34.40826271,738.1032552,1.238403002,2.546213205,2.73704484,70.30113935,34.47372808,738.0923112,1.186124306,2.538691904,2.743625949,70.30194359,34.48594619,738.0824752,1.291656647,2.548391125,2.757412882,70.30249905,34.48922433,738.0933716,1.276905191,2.56513369,2.754719235
,70.2904798,34.40817135,738.1032547,1.238515712,2.546436581,2.739052293,70.30109413,34.47377223,738.0922052,1.185214707,2.539010012,2.74129436,70.3017714,34.48588151,738.0825427,1.293150004,2.54779108,2.757446164,70.30243237,34.48928937,738.0933121,1.278079535,2.56450304,2.753539112
,70.29088307,34.40821671,738.1032515,1.238571467,2.546824361,2.740309768,70.30126007,34.47404572,738.0921232,1.184018927,2.539270371,2.738460458,70.3017863,34.48596554,738.0826691,1.294488803,2.54717757,2.756513766,70.30246557,34.48898307,738.0932311,1.279143364,2.563938501,2.756154155
,70.29111993,34.4083659,738.1032502,1.238703967,2.547143441,2.740656097,70.30117688,34.47380803,738.0921461,1.182876435,2.539629682,2.738199855,70.3018199,34.48588402,738.0827136,1.2959042,2.546372184,2.756212077,70.30262949,34.48889711,738.0931027,1.280344182,2.563262796,2.756821531
,70.29095077,34.40844716,738.1032714,1.23867153,2.547372788,2.73985489,70.30093844,34.47349845,738.0922575,1.181912528,2.539954126,2.739423754,70.30203175,34.4859529,738.0827572,1.297058192,2.545829427,2.755089555,70.30267222,34.48889434,738.0930105,1.2815403,2.562508707,2.756943683
,70.29083972,34.40818734,738.1032646,1.238592001,2.547562253,2.740022462,70.30058754,34.47349735,738.092402,1.180953695,2.540195084,2.737326171,70.30218485,34.48561069,738.0829089,1.297840391,2.545681941,2.756781086,70.30254386,34.48900439,738.0929005,1.282774249,2.561600757,2.755596708
,70.29110565,34.40816962,738.1032177,1.238626845,2.547778581,2.739162981,70.2999385,34.47323393,738.092512,1.180262086,2.540036959,2.736000886,70.30236221,34.48562188,738.0830605,1.298759731,2.545658968,2.759025968,70.30266747,34.48877058,738.0928176,1.283638478,2.561057174,2.757851957
