,tag 0 x,tag 0 y,tag 0 z,tag 0 rx,tag 0 ry,tag 0 rz,,,,,,
,97.62721162,-0.512886868,755.1679176,0.905352689,-0.694506316,3.075739179,,,,,,
,97.6273274,-0.512970048,755.1679518,0.905083111,-0.694403077,3.077360069,,,,,,
,97.62744218,-0.513053223,755.1679782,0.9048489,-0.694456738,3.078979829,,,,,,
,97.62772504,-0.512886222,755.1679807,0.904824744,-0.694567144,3.078148686,,,,,,
,97.62800553,-0.512719209,755.1679649,0.904931729,-0.694677765,3.077317531,,,,,,
,97.62831187,-0.512466627,755.1678969,0.905387152,-0.694923912,3.075728638,,,,,,
,97.62822936,-0.512514706,755.1678114,0.905843037,-0.695262875,3.076072873,,,,,,
,97.62794555,-0.51276314,755.1677173,0.906378247,-0.695675976,3.076228393,,,,,,
,97.62806054,-0.51297085,755.1676209,0.906925945,-0.696125112,3.076643601,,,,,,
,97.62817765,-0.51317857,755.167541,0.907342793,-0.696495492,3.077059415,,,,,,
,97.62807943,-0.513110391,755.1674823,0.90771503,-0.696694281,3.076914303,,,,,,
,97.62786954,-0.512880727,755.1674639,0.90804377,-0.696742786,3.076474324,,,,,,
,97.62766177,-0.512651075,755.1674619,0.908341086,-0.696607047,3.076035788,,,,,,
,97.62756495,-0.512804937,755.1674707,0.908409995,-0.696514318,3.078005422,,,,,,
,97.62747132,-0.512958816,755.1675043,0.908355926,-0.696516244,3.079974368,,,,,,
,97.62738143,-0.513112715,755.1675668,0.908182262,-0.696569646,3.081942953,,,,,,
,97.62758606,-0.513106555,755.1676342,0.908208912,-0.696552482,3.081254487,,,,,,
,97.62779096,-0.513100396,755.1677036,0.908316418,-0.696483957,3.080566421,,,,,,
,97.62759947,-0.512931949,755.1677907,0.908333656,-0.696320001,3.080535008,,,,,,
,97.62740809,-0.512763502,755.1678786,0.908394201,-0.69604237,3.080504463,,,,,,
,97.62721422,-0.512595043,755.1679472,0.908540004,-0.695783578,3.080473776,,,,,,
,97.62729204,-0.512700478,755.1680223,0.908615215,-0.695408541,3.080813897,,,,,,
,97.6273694,-0.512805912,755.1680938,0.908698247,-0.695117421,3.081153381,,,,,,
,97.62743881,-0.512855919,755.1681534,0.908933706,-0.694821042,3.081421494,,,,,,
,97.62749088,-0.512679379,755.1681912,0.909155993,-0.694549176,3.08008349,,,,,,
,97.62753984,-0.512502822,755.168205,0.909401395,-0.694347135,3.078744958,,,,,,
,97.62764628,-0.512584971,755.1682306,0.90953845,-0.69418169,3.079372326,,,,,,
,97.62775348,-0.512667125,755.1682622,0.909577895,-0.693945902,3.080000254,,,,,,
,97.62785777,-0.512952288,755.1682746,0.909647339,-0.693673974,3.079712527,,,,,,
,97.62796109,-0.513237447,755.1682794,0.909738963,-0.693550977,3.07942366,,,,,,
,97.62825318,-0.51339281,755.1682541,0.909943338,-0.693691488,3.079256293,,,,,,
,97.62839211,-0.513435798,755.1682351,0.91015078,-0.69394783,3.079014176,,,,,,
,97.62842739,-0.513561825,755.1682355,0.910289959,-0.69417097,3.078878353,,,,,,
,97.62846233,-0.513687851,755.1682333,0.910324138,-0.69450464,3.078741683,,,,,,
,97.62851307,-0.514040415,755.1682409,0.910272786,-0.694838284,3.08021115,,,,,,
,97.62854588,-0.514326196,755.1682599,0.910222127,-0.695054095,3.081367018,,,,,,
,97.62861206,-0.51421265,755.1682525,0.910320538,-0.695322485,3.081280044,,,,,,
,97.62870479,-0.514070401,755.1682472,0.910498752,-0.69560932,3.080959084,,,,,,
,97.62880063,-0.513928168,755.168266,0.910755599,-0.695992319,3.080637386,,,,,,
,97.62889733,-0.51378594,755.1682915,0.911087197,-0.696398966,3.080315507,,,,,,
,97.62852619,-0.513774044,755.1683523,0.911268016,-0.696518707,3.081248157,,,,,,
,97.62815631,-0.513762154,755.1684228,0.911307732,-0.696591167,3.082181094,,,,,,
,97.62788048,-0.513550834,755.1684884,0.911308385,-0.696602123,3.081924898,,,,,,
,97.62760876,-0.513339536,755.1685857,0.911305763,-0.69641729,3.081670218,,,,,,
,97.62734255,-0.513128266,755.1687257,0.911189565,-0.695988477,3.081417422,,,,,,
,97.62700528,-0.513218468,755.1688868,0.911015315,-0.695499492,3.082504671,,,,,,
,97.62666929,-0.513308676,755.1690578,0.910753339,-0.694957625,3.083592295,,,,,,
,97.62630772,-0.513427593,755.1692342,0.910434658,-0.694393244,3.084913829,,,,,,
,97.62627096,-0.513220776,755.1693839,0.910181917,-0.693848651,3.08440207,,,,,,
,97.6262328,-0.513013952,755.1695228,0.909911925,-0.693255073,3.08389068,,,,,,
,97.62647523,-0.5128066,755.1696683,0.909751434,-0.692655902,3.082003772,,,,,,
,97.6267638,-0.512819387,755.1698039,0.909669575,-0.692034559,3.081600989,,,,,,
,97.62706358,-0.512948575,755.1699376,0.909687102,-0.691526782,3.082280806,,,,,,
,97.62734003,-0.513017996,755.1700327,0.909818597,-0.6912802,3.082347693,,,,,,
,97.62761244,-0.513087396,755.1700967,0.910046454,-0.691230357,3.082413082,,,,,,
,97.62779459,-0.513043923,755.1701417,0.910313178,-0.691361133,3.082512124,,,,,,
,97.62797258,-0.513000428,755.1701545,0.910743176,-0.691732276,3.082609334,,,,,,
,97.62814913,-0.512956926,755.1701561,0.91126599,-0.692171021,3.082706032,,,,,,
,97.62822294,-0.513123953,755.1701783,0.911631816,-0.692515393,3.083228106,,,,,,
,97.62829645,-0.513290979,755.1701982,0.911892876,-0.692916391,3.083749741,,,,,,
,97.62844317,-0.51339988,755.1702025,0.912161288,-0.693349395,3.083580516,,,,,,
,97.62854486,-0.513288647,755.1702253,0.91239625,-0.693711639,3.081927507,,,,,,
,97.62864371,-0.513177399,755.1702262,0.912737119,-0.693997559,3.080275098,,,,,,
,97.62876158,-0.513125895,755.1702322,0.912978983,-0.694207474,3.079234323,,,,,,
,97.62867883,-0.512964722,755.1702375,0.913331312,-0.694460559,3.077551479,,,,,,
,97.62894426,-0.512876122,755.1702788,0.913483313,-0.694546648,3.075583753,,,,,,
,97.62921129,-0.51278753,755.1703326,0.913555113,-0.694590851,3.07361633,,,,,,
,97.62947639,-0.512698928,755.1703713,0.913572463,-0.694675082,3.071648584,,,,,,
,97.62951991,-0.512725534,755.17042,0.913522578,-0.694774574,3.071089602,,,,,,
,97.62918588,-0.512757415,755.1704692,0.913502696,-0.694801377,3.07050798,,,,,,
,97.62878064,-0.512847431,755.1705493,0.91338082,-0.694803536,3.070617124,,,,,,
,97.6287561,-0.512938086,755.1705988,0.913314045,-0.695008088,3.071837017,,,,,,
,97.62873318,-0.51302875,755.1706607,0.913125763,-0.695268688,3.073056478,,,,,,
,97.62871093,-0.513119417,755.1707279,0.913049734,-0.695439766,3.074276617,,,,,,
,97.62875447,-0.513363634,755.170808,0.912952223,-0.695466523,3.075146024,,,,,,
,97.62863461,-0.513413491,755.1708814,0.912932841,-0.695475199,3.075241457,,,,,,
,97.62881252,-0.513472247,755.1709424,0.91294254,-0.695526111,3.075591866,,,,,,
,97.62899011,-0.513531002,755.1710008,0.913029066,-0.695579044,3.07594226,,,,,,
,97.62916489,-0.513589742,755.1710375,0.913262027,-0.695698739,3.076292146,,,,,,
,97.62928592,-0.513737675,755.1710759,0.91344984,-0.695757582,3.077517829,,,,,,
,97.62940363,-0.513885592,755.1710885,0.913695382,-0.695791328,3.078743666,,,,,,
,97.62913576,-0.514032843,755.1710942,0.913969667,-0.695811873,3.078857224,,,,,,
,97.62889667,-0.514136982,755.1711205,0.914191862,-0.695830804,3.079128292,,,,,,
,97.62866047,-0.514241137,755.1711692,0.914252038,-0.695849939,3.079399348,,,,,,
,97.62870416,-0.51426463,755.1712242,0.914316796,-0.695902865,3.079652464,,,,,,
,97.62875027,-0.514288136,755.1712979,0.914310176,-0.695958084,3.079905558,,,,,,
,97.62850149,-0.514302758,755.1714063,0.914114007,-0.695904537,3.079904204,,,,,,
,97.62840937,-0.514359641,755.1715308,0.913842513,-0.695773836,3.081712904,,,,,,
,97.62831872,-0.514416531,755.1716666,0.913523461,-0.695566558,3.083522144,,,,,,
,97.62850968,-0.514490431,755.1717914,0.913287272,-0.695404505,3.084011464,,,,,,
,97.62870187,-0.514564337,755.1719257,0.913004574,-0.695279371,3.084500534,,,,,,
,97.62889457,-0.514638247,755.1720639,0.912749232,-0.69514726,3.084989689,,,,,,
,97.62906588,-0.514827078,755.1721741,0.912559893,-0.694997718,3.085827361,,,,,,
,97.62923834,-0.515015915,755.1722932,0.912410765,-0.6947728,3.086665628,,,,,,
,97.629331,-0.515236461,755.1724171,0.912244254,-0.694365922,3.088132804,,,,,,
,97.62942067,-0.515456991,755.1725178,0.912165912,-0.693908029,3.089600293,,,,,,
,97.62950894,-0.515677513,755.1726078,0.912174408,-0.693338188,3.091068561,,,,,,
,97.62944169,-0.515855782,755.1726904,0.912106704,-0.692751289,3.090727448,,,,,,
,97.62943675,-0.515788082,755.1727728,0.911962232,-0.692201981,3.088813437,,,,,,
,97.62957756,-0.515608883,755.1728337,0.911831922,-0.691768896,3.087366418,,,,,,
,97.62976502,-0.515380108,755.1728964,0.911688317,-0.691377034,3.086439717,,,,,,
,97.62995206,-0.515151331,755.1729559,0.911535635,-0.69107376,3.085512314,,,,,,
,97.63012918,-0.514944953,755.1730263,0.911451244,-0.690753949,3.083009916,,,,,,
,97.63029753,-0.514738528,755.173029,0.911550609,-0.690606698,3.080506203,,,,,,
,97.63039492,-0.514537146,755.1729642,0.911777095,-0.690753313,3.078383558,,,,,,
,97.63051829,-0.514269696,755.1728585,0.911985538,-0.691085801,3.076522008,,,,,,
,97.63063784,-0.514002225,755.1727233,0.912253583,-0.691560746,3.074659219,,,,,,
,97.63052202,-0.514025062,755.1725775,0.912587721,-0.692069104,3.072623454,,,,,,
,97.63034772,-0.514293886,755.1724617,0.91287911,-0.692385418,3.072162585,,,,,,
,97.63018154,-0.514562752,755.1724088,0.913032229,-0.692478613,3.071703435,,,,,,
,97.63001658,-0.514822285,755.1723431,0.913046578,-0.692408644,3.07273648,,,,,,
,97.62985538,-0.515081837,755.1723065,0.912934484,-0.691987099,3.073772104,,,,,,
,97.62969911,-0.515247193,755.1722849,0.912736597,-0.691424167,3.075877567,,,,,,
,97.62951185,-0.515483181,755.1723389,0.912311124,-0.690569744,3.077631956,,,,,,
,97.62932768,-0.515719185,755.172417,0.91184884,-0.689580819,3.079387339,,,,,,
,97.62911807,-0.516021261,755.1725399,0.911341101,-0.68829399,3.080882303,,,,,,
,97.62900657,-0.516174724,755.1726828,0.910841522,-0.686856449,3.080206578,,,,,,
,97.62913239,-0.516037891,755.1728512,0.910221804,-0.685284861,3.079704608,,,,,,
,97.62926402,-0.515881423,755.1729953,0.909570769,-0.683826359,3.080798939,,,,,,
,97.62939293,-0.515724941,755.1731182,0.908939036,-0.682439913,3.08189273,,,,,,
,97.6294732,-0.515627365,755.173246,0.908480232,-0.681243599,3.080974078,,,,,,
,97.6294987,-0.515519184,755.1733652,0.908167539,-0.680252061,3.079204981,,,,,,
,97.62952055,-0.515410984,755.1734562,0.907924302,-0.679429411,3.077434504,,,,,,
,97.63002583,-0.515287727,755.1734891,0.907914403,-0.678938507,3.076468209,,,,,,
,97.63053136,-0.515164471,755.1735239,0.907759811,-0.678538385,3.075501116,,,,,,
,97.63102922,-0.515041174,755.1734994,0.907841511,-0.678456323,3.074531493,,,,,,
,97.63107139,-0.514996491,755.173472,0.907889777,-0.678406775,3.076181535,,,,,,
,97.63111095,-0.514951794,755.1734243,0.908088198,-0.678507579,3.077830502,,,,,,
,97.63113893,-0.514926701,755.1733564,0.908435198,-0.678722605,3.077881,,,,,,
,97.63134844,-0.515005116,755.1732474,0.908926154,-0.679177765,3.077754805,,,,,,
,97.63156665,-0.514845809,755.1730759,0.909588952,-0.679746987,3.076429898,,,,,,
,97.63183574,-0.514697085,755.172883,0.910170869,-0.680358338,3.075953717,,,,,,
,97.63210339,-0.514548354,755.1726789,0.910788387,-0.681086443,3.075476633,,,,,,
,97.63157275,-0.514813876,755.1725219,0.911060115,-0.681665302,3.076804534,,,,,,
,97.63104423,-0.515079409,755.1723813,0.911314911,-0.682232606,3.078132448,,,,,,
,97.63052183,-0.515344975,755.172288,0.911384435,-0.682595086,3.079461854,,,,,,
,97.63043982,-0.515598542,755.1722369,0.91134572,-0.682778509,3.080408656,,,,,,
,97.63036004,-0.51585212,755.1722031,0.911131565,-0.682913488,3.081355761,,,,,,
,97.63028341,-0.516105716,755.1721936,0.910894973,-0.682906089,3.082303889,,,,,,
,97.63025096,-0.516063928,755.1721948,0.910749949,-0.682846183,3.08138281,,,,,,
,97.63020702,-0.516259848,755.172237,0.910449629,-0.682727651,3.081659814,,,,,,
,97.63010993,-0.516778635,755.1722885,0.910177568,-0.682602749,3.084079701,,,,,,
,97.63001103,-0.517297412,755.1723262,0.91003726,-0.682394206,3.086500177,,,,,,
,97.63026096,-0.517346377,755.1723221,0.910169337,-0.6822355,3.086663265,,,,,,
,97.63053395,-0.517207672,755.1722935,0.910323981,-0.681966424,3.084706101,,,,,,
,97.63079992,-0.51706893,755.1722106,0.910622995,-0.681772651,3.082748403,,,,,,
,97.63071995,-0.517214847,755.1720771,0.911062254,-0.681637434,3.082611254,,,,,,
,97.63064131,-0.517360771,755.1719539,0.911545681,-0.681362453,3.082475176,,,,,,
,97.63056338,-0.517506699,755.1718362,0.911929322,-0.68099956,3.082339773,,,,,,
,97.63033616,-0.517591233,755.1717224,0.912244549,-0.680553,3.082357361,,,,,,
,97.63011437,-0.517675795,755.1716506,0.91243175,-0.679913548,3.082376424,,,,,,
,97.62994988,-0.517437513,755.1716014,0.912524082,-0.679148603,3.080253794,,,,,,
,97.62969106,-0.517078637,755.1715938,0.912338854,-0.67834363,3.077066269,,,,,,
,97.62943467,-0.516719774,755.1716049,0.91196232,-0.677465082,3.073879406,,,,,,
,97.629547,-0.516591881,755.1716368,0.911501251,-0.676672203,3.074380161,,,,,,
,97.62966231,-0.516464005,755.1716918,0.910914333,-0.675996946,3.074880016,,,,,,
,97.63004111,-0.516133468,755.1717412,0.910255267,-0.675567758,3.073493541,,,,,,
,97.6301071,-0.515813455,755.1717733,0.909694254,-0.675343457,3.070191979,,,,,,
,97.63016676,-0.515493407,755.1717566,0.909334586,-0.675333125,3.066888708,,,,,,
,97.63026179,-0.515422942,755.1717789,0.908709669,-0.675272199,3.067619952,,,,,,
,97.63035431,-0.515352463,755.171782,0.908215886,-0.675365762,3.068350051,,,,,,
,97.6304451,-0.515281976,755.1717715,0.907851697,-0.675531758,3.06907963,,,,,,
,97.63063303,-0.515332097,755.1717414,0.907580957,-0.675781445,3.070873893,,,,,,
,97.63063246,-0.515504478,755.1717418,0.907230252,-0.676129079,3.07367609,,,,,,
,97.6307005,-0.515849104,755.1717348,0.906968231,-0.676621526,3.074168443,,,,,,
,97.630771,-0.516193742,755.1717468,0.906731547,-0.677066229,3.074661174,,,,,,
,97.63084397,-0.516538393,755.1717779,0.906520201,-0.677463188,3.075154282,,,,,,
,97.63122457,-0.516872495,755.1717862,0.906387642,-0.677868322,3.077561143,,,,,,
,97.63146895,-0.517043345,755.1717835,0.906181611,-0.678325235,3.080394767,,,,,,
,97.63159752,-0.517217862,755.1717372,0.906118463,-0.678901502,3.081084759,,,,,,
,97.63171733,-0.517192093,755.1716874,0.906119374,-0.679538621,3.079905303,,,,,,
,97.63183276,-0.517166301,755.1716037,0.906185102,-0.680392663,3.078724194,,,,,,
,97.63194587,-0.517140496,755.171502,0.90621906,-0.681351659,3.077542289,,,,,,
,97.63215635,-0.51746602,755.171344,0.906384097,-0.682340913,3.076595797,,,,,,
,97.63190743,-0.517576004,755.1712048,0.906504954,-0.68316381,3.076391703,,,,,,
,97.63183442,-0.517393082,755.1710038,0.906890086,-0.684173788,3.076097718,,,,,,
,97.63175812,-0.517210142,755.1707774,0.907335783,-0.685322965,3.075802669,,,,,,
,97.63162231,-0.517100309,755.1705452,0.907841184,-0.686474657,3.07504081,,,,,,
,97.63162453,-0.517153735,755.1703378,0.908354784,-0.687496804,3.073852793,,,,,,
,97.6316271,-0.517207162,755.170133,0.908936039,-0.688407401,3.07266562,,,,,,
,97.63136666,-0.517454076,755.1699587,0.909279746,-0.689023661,3.073790574,,,,,,
,97.63111268,-0.517701024,755.1698343,0.90939061,-0.689352105,3.074917653,,,,,,
,97.63086074,-0.517947983,755.1697257,0.9095157,-0.689511851,3.07604595,,,,,,
,97.63103502,-0.517659328,755.1696203,0.909767415,-0.689526337,3.075746529,,,,,,
,97.63121105,-0.517370682,755.1695284,0.910017945,-0.689403377,3.075448158,,,,,,
,97.63121436,-0.517374959,755.1695229,0.90994648,-0.688919246,3.075241019,,,,,,
,97.6311047,-0.517591844,755.1695416,0.909806536,-0.688102868,3.076164901,,,,,,
,97.63105665,-0.517735634,755.1695824,0.909603225,-0.687135952,3.077556621,,,,,,
,97.63101099,-0.517879437,755.1696418,0.909423264,-0.686058503,3.078949151,,,,,,
,97.6309795,-0.517781779,755.1697328,0.909302604,-0.684909539,3.078822253,,,,,,
,97.63122333,-0.51769094,755.1698244,0.909308432,-0.683828887,3.078254172,,,,,,
,97.63161781,-0.517505832,755.1698987,0.909442471,-0.682809836,3.076590482,,,,,,
·½²î,0.006261891,0.002733762,0.003971997,0.005116909,0.0304212,0.00439585,,,,,,
ZUIDA ,97.63215635,-0.506746983,755.1735239,0.921995366,-0.675272199,3.091994972,,,,,,
ZUIXIAO,97.59892669,-0.517947983,755.1553084,0.900593554,-0.770545387,3.066888708,,,,,,
,-0.033229666,-0.011200999,-0.018215597,-0.021401812,-0.095273188,-0.025106264,,,,,,
